C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/783;dataset/DogsIT/783;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/784;dataset/DogsIT/784;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/785;dataset/DogsIT/785;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/786;dataset/DogsIT/786;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/787;dataset/DogsIT/787;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/788;dataset/DogsIT/788;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/789;dataset/DogsIT/789;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/790;dataset/DogsIT/790;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/791;dataset/DogsIT/791;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/792;dataset/DogsIT/792;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/793;dataset/DogsIT/793;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/794;dataset/DogsIT/794;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/795;dataset/DogsIT/795;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/796;dataset/DogsIT/796;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/797;dataset/DogsIT/797;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/798;dataset/DogsIT/798;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/799;dataset/DogsIT/799;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/800;dataset/DogsIT/800;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/801;dataset/DogsIT/801;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/802;dataset/DogsIT/802;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/803;dataset/DogsIT/803;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/804;dataset/DogsIT/804;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/805;dataset/DogsIT/805;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/806;dataset/DogsIT/806;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/807;dataset/DogsIT/807;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/808;dataset/DogsIT/808;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/809;dataset/DogsIT/809;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/810;dataset/DogsIT/810;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/811;dataset/DogsIT/811;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/812;dataset/DogsIT/812;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/813;dataset/DogsIT/813;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/814;dataset/DogsIT/814;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/815;dataset/DogsIT/815;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/816;dataset/DogsIT/816;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/817;dataset/DogsIT/817;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/818;dataset/DogsIT/818;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/819;dataset/DogsIT/819;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/820;dataset/DogsIT/820;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/821;dataset/DogsIT/821;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/822;dataset/DogsIT/822;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/823;dataset/DogsIT/823;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/824;dataset/DogsIT/824;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/825;dataset/DogsIT/825;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/826;dataset/DogsIT/826;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/827;dataset/DogsIT/827;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/828;dataset/DogsIT/828;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/829;dataset/DogsIT/829;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/830;dataset/DogsIT/830;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/831;dataset/DogsIT/831;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/832;dataset/DogsIT/832;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/833;dataset/DogsIT/833;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/834;dataset/DogsIT/834;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/835;dataset/DogsIT/835;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/836;dataset/DogsIT/836;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/837;dataset/DogsIT/837;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/838;dataset/DogsIT/838;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/839;dataset/DogsIT/839;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/840;dataset/DogsIT/840;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/841;dataset/DogsIT/841;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/842;dataset/DogsIT/842;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/843;dataset/DogsIT/843;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/844;dataset/DogsIT/844;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/845;dataset/DogsIT/845;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/846;dataset/DogsIT/846;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/847;dataset/DogsIT/847;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/848;dataset/DogsIT/848;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/849;dataset/DogsIT/849;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/850;dataset/DogsIT/850;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/851;dataset/DogsIT/851;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/852;dataset/DogsIT/852;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/853;dataset/DogsIT/853;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/854;dataset/DogsIT/854;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/855;dataset/DogsIT/855;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/856;dataset/DogsIT/856;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/857;dataset/DogsIT/857;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/858;dataset/DogsIT/858;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/859;dataset/DogsIT/859;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/860;dataset/DogsIT/860;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/861;dataset/DogsIT/861;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/862;dataset/DogsIT/862;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/863;dataset/DogsIT/863;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/864;dataset/DogsIT/864;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/865;dataset/DogsIT/865;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/866;dataset/DogsIT/866;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/867;dataset/DogsIT/867;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/868;dataset/DogsIT/868;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/869;dataset/DogsIT/869;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/870;dataset/DogsIT/870;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/871;dataset/DogsIT/871;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/872;dataset/DogsIT/872;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/873;dataset/DogsIT/873;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/874;dataset/DogsIT/874;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/875;dataset/DogsIT/875;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/876;dataset/DogsIT/876;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/877;dataset/DogsIT/877;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/878;dataset/DogsIT/878;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/879;dataset/DogsIT/879;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/880;dataset/DogsIT/880;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/881;dataset/DogsIT/881;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/882;dataset/DogsIT/882;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/883;dataset/DogsIT/883;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/884;dataset/DogsIT/884;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/885;dataset/DogsIT/885;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/886;dataset/DogsIT/886;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/887;dataset/DogsIT/887;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/888;dataset/DogsIT/888;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/889;dataset/DogsIT/889;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/890;dataset/DogsIT/890;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/891;dataset/DogsIT/891;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/892;dataset/DogsIT/892;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/893;dataset/DogsIT/893;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/894;dataset/DogsIT/894;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/895;dataset/DogsIT/895;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/896;dataset/DogsIT/896;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/897;dataset/DogsIT/897;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/898;dataset/DogsIT/898;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/899;dataset/DogsIT/899;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/900;dataset/DogsIT/900;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/901;dataset/DogsIT/901;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/902;dataset/DogsIT/902;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/903;dataset/DogsIT/903;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/904;dataset/DogsIT/904;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/905;dataset/DogsIT/905;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/906;dataset/DogsIT/906;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/907;dataset/DogsIT/907;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/908;dataset/DogsIT/908;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/909;dataset/DogsIT/909;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/910;dataset/DogsIT/910;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/911;dataset/DogsIT/911;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/912;dataset/DogsIT/912;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/913;dataset/DogsIT/913;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/914;dataset/DogsIT/914;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/915;dataset/DogsIT/915;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/916;dataset/DogsIT/916;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/917;dataset/DogsIT/917;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/918;dataset/DogsIT/918;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/919;dataset/DogsIT/919;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/920;dataset/DogsIT/920;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/921;dataset/DogsIT/921;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/922;dataset/DogsIT/922;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/923;dataset/DogsIT/923;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/924;dataset/DogsIT/924;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/925;dataset/DogsIT/925;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/926;dataset/DogsIT/926;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/927;dataset/DogsIT/927;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/928;dataset/DogsIT/928;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/929;dataset/DogsIT/929;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/930;dataset/DogsIT/930;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/931;dataset/DogsIT/931;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/932;dataset/DogsIT/932;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/933;dataset/DogsIT/933;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/934;dataset/DogsIT/934;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/935;dataset/DogsIT/935;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/936;dataset/DogsIT/936;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/937;dataset/DogsIT/937;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/938;dataset/DogsIT/938;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/939;dataset/DogsIT/939;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/940;dataset/DogsIT/940;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/941;dataset/DogsIT/941;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/942;dataset/DogsIT/942;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/943;dataset/DogsIT/943;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/944;dataset/DogsIT/944;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/945;dataset/DogsIT/945;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/946;dataset/DogsIT/946;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/947;dataset/DogsIT/947;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/948;dataset/DogsIT/948;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/949;dataset/DogsIT/949;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/950;dataset/DogsIT/950;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/951;dataset/DogsIT/951;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/952;dataset/DogsIT/952;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/953;dataset/DogsIT/953;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/954;dataset/DogsIT/954;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/955;dataset/DogsIT/955;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/956;dataset/DogsIT/956;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/957;dataset/DogsIT/957;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/958;dataset/DogsIT/958;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/959;dataset/DogsIT/959;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/960;dataset/DogsIT/960;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/961;dataset/DogsIT/961;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/962;dataset/DogsIT/962;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/963;dataset/DogsIT/963;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/964;dataset/DogsIT/964;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/965;dataset/DogsIT/965;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/966;dataset/DogsIT/966;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/967;dataset/DogsIT/967;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/968;dataset/DogsIT/968;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/969;dataset/DogsIT/969;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/970;dataset/DogsIT/970;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/971;dataset/DogsIT/971;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/972;dataset/DogsIT/972;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/973;dataset/DogsIT/973;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/974;dataset/DogsIT/974;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/975;dataset/DogsIT/975;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/976;dataset/DogsIT/976;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/977;dataset/DogsIT/977;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/978;dataset/DogsIT/978;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/979;dataset/DogsIT/979;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/980;dataset/DogsIT/980;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/981;dataset/DogsIT/981;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/982;dataset/DogsIT/982;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/983;dataset/DogsIT/983;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/984;dataset/DogsIT/984;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/985;dataset/DogsIT/985;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/986;dataset/DogsIT/986;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/987;dataset/DogsIT/987;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/988;dataset/DogsIT/988;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/989;dataset/DogsIT/989;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/990;dataset/DogsIT/990;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/991;dataset/DogsIT/991;dog
C:/Users/79093/Desktop/Application progra/parser/dataset/DogsIT/992;dataset/DogsIT/992;dog
